id,text,elite
611418,"Ich glaube, mittlerweile - wo wir schon über Flüchtlinge reden - ist jedem klar, dass dieses Thema nicht nur in unserem europäischen Vorgarten stattfindet, sondern im wahrsten Sinne des Wortes in unserem Wohnzimmer angelangt ist.",0
611459,"So wie die Atomkonzerne derzeit an der Legende stricken, dass doch Staat und Gesellschaft den Einstieg in die Atomkraft wollten und dementsprechend jetzt auch finanzielle Verantwortung übernehmen müssten, so werden sie beim Wirtschaftsminister auf der Matte stehen und ihr Erpressungspotenzial von Arbeitsplätzen und Investitionssicherheit ausrollen.",1
611809,Diese Tricksereien auf Kosten der Sozialkassen wollen wir endlich beenden.,0
611810,"Denn das ist eine Umverteilung zugunsten der Menschen, die gar nicht oder wenig in die Sozialkassen einzahlen.",0
611831,Eine kleine vermögende Minderheit wird von dieser Koalition geschont.,1
612049,"Auch ich bin bewegt von dieser Haushaltswoche und von dem, was wir vielfach vor Ort erlebt haben, davon, wie viele Menschen sich vor Ort für Flüchtlinge einsetzen, für die menschenwürdige Aufnahme und für die Integration.",0
612398,"Sie wird sie, wie ich gerade gesagt habe, bei Einzelprojekten, die bewilligt werden müssen, erneut vortragen bzw .",0
612556,"Damit hat er nicht nur Panzer, Raketen und U-Boote gemeint, sondern vor allen Dingen sogenannte Kleinwaffen.",0
612767,"Und es kann ja keine Rede davon sein, dass der Jemen",0
612849,"Wir haben es ja mit sogenannten Living Agreements zu tun, und wir fragen nach der Einbeziehung des Parlaments nach Abschluss, also nach Ratifizierung, des Abkommens.",0
613132,"All denen war klar - sie haben das auch kritisiert und hervorgehoben -, mit welcher Waffenausrüstung die Polizei und die Mafia - zum Teil zusammen - dort vorgehen.",0
613199,"Jetzt möchte ich aber auch noch den Staatssekretär fragen - denn das ist auch eine Konsequenz dieser Guidelines zu vernachlässigbaren Expositionen -, wann, wie und mit welchen Methoden die Bundesregierung die Exposition der Bevölkerung beispielsweise gegenüber Glyphosat erheben möchte.",0
613208,"Da wird gefoltert und gemordet, auch von staatlichen Sicherheitskräften, im Auftrag der Mafia.",0
613313,"Irgendwann wurden bestimmte Provinzen von den Genehmigungen ausgenommen, als klar war, dass dort die Menschenrechtslage noch schlimmer und die Polizei noch korrupter ist.",0
613466,"Ich finde, das ist eine Schande.",0
613486,"Wollen Sie wirklich, dass Stadtkämmerer ihren Bürgern demnächst erklären müssen, dass das öffentliche Schwimmbad leider nicht mehr zu halten ist, weil sonst die Mietzuschüsse für Flüchtlinge nicht gezahlt werden können?",0
613506,"Die wirklich teuren sind die Steuerflüchtlinge, die Konzerne und reichsten Familien, die mit tausend Tricks die öffentliche Hand in Deutschland jedes Jahr um bis zu 100 Milliarden Euro prellen.",1
613517,"Wie verändert das unser Land, und wie verändert das das Leben der Menschen in diesem Land?",0
613961,"Zweitens können die Verbraucher, wenn sie „social made“, also unter guten sozialen Bedingungen produzierte Textilien kaufen, einen eigenen Beitrag dazu leisten - genauso wie bei Bio- und Fairtradeprodukten -, dass das soziale Engagement in den Entwicklungsländern honoriert wird.",0
614029,"Geht man also davon aus, dass die Werte vor 2005 in jedem Jahr um circa 1,5 Prozent zu niedrig ermittelt wurden und die Quote in der Zeit von 1991 bis einschließlich 2004 daher fälschlicherweise zwischen 6 und 8 Prozent lag, während sie eigentlich zwischen 7,5 und 9,5 Prozent hätte liegen müssen, kommt man zu dem Schluss: Wir haben derzeit den geringsten Stand an befristeten Arbeitsverhältnissen seit 1991.",0
614084,Damit erfüllt die Befristung in der derzeitigen Form ihre Brückenfunktion zum Wohle der Menschen in bemerkenswerter Weise und ist mit ursächlich für die niedrige Arbeitslosigkeit.,0
614145,Auch eine neue gesetzliche Regelung wird diese Unternehmen wenig beeindrucken.,0
614215,Dafür nur zwei Beispiele: Wir werden den Weg frei machen und gerechte Löhne für die vielen fleißigen und gut qualifizierten Frauen in unserem Land durchboxen.,0
614779,"Die Kämmerer und die Oberbürgermeister dieser Städte haben im Grunde drei Sorgen, die sie umtreiben.",0
615005,"Deswegen ermutige ich uns alle, an dieser Stelle mehr Geld in die Hand zu nehmen und dem Auswärtigen Amt und all denjenigen, die humanitäre Hilfe für Flüchtlinge vor Ort leisten, mehr Mittel zuzuweisen, damit sie mehr Möglichkeiten haben, meine sehr verehrten Damen und Herren.",0
615058,"Das Gegenteil ist aber auch möglich - auch das muss man benennen -: Es besteht das Risiko, dass die Kriegskassen der Revolutionswächter durch das Atomabkommen, für das ich sehr bin, gefüllt werden und am Ende des Tages das erste Opfer dieses Abkommens - noch einmal: für das ich sehr bin - das syrische Volk ist.",0
615428,"Ich finde es richtig schade, dass sich die Linke nicht entscheiden kann, den Ausbau der Integrationsbetriebe zu unterstützen.",0
615636,"Jetzt wissen wir, wie gut diese Integrationsfirmen arbeiten, und wünschen uns, dass sie mehr Menschen Arbeit geben.",0
615766,"Ich fordere die Damen und Herren von den Linken und Grünen auf, mit uns daran zu arbeiten, dass Eltern mehr Zeit für ihre Kinder haben und dass Familien ihr Leben nach ihren Wünschen gestalten können.",0
615886,Lassen wir den jungen Leuten wieder ein bisschen mehr Vertrauen zukommen!,0
616127,Insofern sind die Spielräume bescheiden.,0
616154,"Eine der vielleicht kriminellsten Banken der Welt, nämlich die Deutsche Bank - ja, ja -, die jedes Jahr in den USA zu Strafzahlungen in Milliardenhöhe verknackt wird und diese auch bezahlt, kann anschließend, weil das sozusagen gewinnmindernd ist, ihre Beiträge nicht in unseren Bankenrettungsfonds einzahlen.",0
616389,"Nach dem Vorschlag, der in Ihrem Antrag enthalten ist, hätte jeder Sparkassendirektor ein Mehrfaches an Rentenansprüchen gegenüber denjenigen, die hier für uns die Kastanien aus dem Feuer holen sollen, die für uns dreistellige Milliardenbeträge retten sollen.",0
616396,"Für diese drei Kinder erhält sie keinen Cent sogenannter „Mütterrente“, weil die Bergers ihre Kinder erst nach deren erstem Geburtstag adoptiert haben.",0
616580,"Sie meinte nicht den Ansturm der Flüchtlinge, sondern den Ansturm der Helferinnen und Helfer in Prenzlauer Berg, Pankow und Weißensee, die in den Kleiderkammern und bei der Essensausgabe arbeiten wollen.",0
616958,Bei all diesen Transferleistungen gilt das sogenannte Zuflussprinzip.,0
617806,"Von Somalia über Boko Haram bis hin zu den Nachwehen des sogenannten Arabischen Frühlings reicht die Bandbreite, um nur einige dieser Probleme zu nennen.",0
617808,Die Asylkrise in Deutschland ist Symptom einer humanitären Katastrophe gigantischen Ausmaßes.,0
618050,"Um diese Wichtigkeit zu beweisen, jagen Sie ein Pflegegesetz nach dem anderen durchs Parlament: das Pflegestärkungsgesetz I, das Gesetz zur besseren Vereinbarkeit von Familie, Pflege und Beruf, aktuell das PSG II mit dem neuen Pflegebegriff, demnächst dann die unsägliche Reform der Pflegeausbildung.",0
618075,"Wir brauchen mehr Personal, wenn mehr ältere und pflegebedürftige Menschen in unserer Gesellschaft leben.",0
618358,Jede Bürgerin und jeder Bürger ist uns in der Pflege gleich viel wert.,0
618600,"Lassen Sie uns deshalb parteiübergreifend dafür sorgen, den Kindern und Jugendlichen, die in großer Not und unter unfassbaren Umständen zu uns fliehen, die hier alleine sind, in einem fremden Land mit einer fremden Kultur und Sprache, und die zum Teil traumatisiert sind, so gut zu helfen, wie wir können.",0
618616,"Jetzt müssen wir dafür sorgen, dass die Willkommenskultur nicht in Unmut umschlägt.",0
618836,"Ich bekomme auch keine Zwischenfragen mehr von Ihnen, Herr Müller, und leider auch nicht von Frau Dörner.",0
618909,"Zu den Symptomen gehören auch sogenannte Flashbacks, in denen sich Angstzustände, bis zur Todesangst, zeigen, wenn schmerzliche Erinnerungen wach werden.",0
619169,"Alle, auch die Unternehmenserbinnen und Unternehmenserben, müssen ihren Beitrag für die Gemeinschaft leisten und die ihren Verhältnissen angemessenen Steuern zahlen.",0
619306,"Das Deutsche Institut für Altersvorsorge prognostiziert, dass in den nächsten zehn Jahren die reichsten 2 Prozent der Deutschen ein Drittel des Gesamtvolumens der Erbschaften auf sich vereinen werden.",0
619514,"Ausgerechnet da, wo es um diese Kredite geht, gibt es viele versteckte Kosten, weil die Banken denken, dass sie bei dieser Gelegenheit ordentlich mitverdienen können.",0
619515,"Weil es eben für die meisten Menschen der größte Kauf ist, den sie im Leben tätigen, ist das Ausmaß der versteckten Kosten und der Verbraucherabzocke hier besonders hoch.",0
619547,"Im Bundestagswahlkampf hat die SPD sich dieser Forderung angeschlossen, und in jeder Wahlkampfrede wurde die Abzocke durch die Banken gegeißelt, und zwar zu Recht.",0
619672,Mir als CDU/CSU-Verbraucherschutzpolitikerin sind natürlich die Verbraucherinformationen ganz besonders wichtig.,0
620035,"Mit freundlicher Unterstützung der Bundesregierung hat man akzeptiert, dass die Automobilindustrie sich selber kontrollieren kann und dass sie manipulieren, tricksen und täuschen kann.",1
620061,"Auch die Werte von Benzinmotoren werden mit verschiedenen Eingriffen so manipuliert, dass sie auf dem Prüfstand deutlich weniger verbrauchen oder ausstoßen als auf der Straße.",0
620199,"Wenn diese Werte gar nicht stimmen, dann ist es ein vorsätzlicher Betrug an den Interessen der Kundinnen und Kunden, mit dem entsprechenden wirtschaftlichen Schaden.",0
620205,"Die Automobilindustrie täuscht bei den Verbrauchswerten, beim Schadstoffausstoß.",0
620513,"Für die Menschen in meiner Heimatregion, die Sie heute beobachtet und gesehen haben, mit welcher klammheimlichen Schadenfreude Sie diese Diskussion geführt bzw .",0
620720,"Letzte Woche noch der Chefaufklärer, und jetzt einfach dem Parlament jede Art von Antwort und Information nicht geben!",1
620826,"An und Aus noch weitere Möglichkeiten gibt, zu manipulieren?",0
620923,Die Menschen sind nicht dumm.,0
621053,"Und: So wichtig es war, die Atomgespräche mit dem Iran zum Abschluss zu bringen, so sehr versagen die Atommächte und auch die Bundesregierung bei der eigenen Abrüstung.",0
621129,Stoppen Sie diesen finanziellen und sicherheitspolitischen Irrsinn!,1
621237,Das Schweigen der Bundesregierung zu all diesen Angelegenheiten spricht Bände.,0
621320,Es gibt ein riesiges Misstrauen .,0
621471,Das gilt so­ wohl für die Flüchtlinge als auch für die armen Schich­ ten unserer Bevölkerung.,0
621706,Sie haben heute wieder genau diese rassistischen Ressentiments bedient mit Ihrer Rede von den richtigen und falschen Flüchtlin­ gen.,0
621875,"Wir sollten dieses Abkom­ men beschließen, gemeinsam mit unseren Bürgerinnen und Bürgern.",0
621976,"Beide Sätze zusammen, meine Damen und Herren, sollten unsere Handlungsmaxime sein.",0
622351,"Mehr noch: Die Europäi­ sche Union hat seit Jahren die katastrophale Flüchtlings­ lage in Griechenland und in Italien - wie oft haben wir uns im Menschenrechtsausschuss mit dieser Thematik auseinandergesetzt - fahrlässig, ja sträflich hingenom­ men und damit dazu beigetragen, dass sich die Karawa­ ne der Migranten heute in Richtung Europa, in Richtung Deutschland bewegt.",1
622509,"„Bürger machen selber Politik“ heißt das Motto von Campact, doch innerhalb der Organisation wird von oben nach unten durchregiert .",0
622718,"Es ist deswegen absolut unverständlich, warum bei der Finanzierung der Kosten für die Integra­ tion von Flüchtlingen verschiedene Gruppen in prekären Lebenslagen gegeneinander ausgespielt werden.",0
623243,"Korruption, gesetzliche Lücken und Steueroasen erlauben es den dortigen Eliten, sich ihrer Mitverantwor­ tung für ein gesundes Staatswesen zu entziehen, übrigens genauso wie bei uns an der einen oder anderen Stelle.",1
623794,"Aber glauben Sie wirklich, dass der Demokratie und dem Ansehen des Deutschen Bundestages geholfen wäre, wenn die vielen Menschen, die das Schicksal von Ralph Boes berührt hat, den Eindruck haben, dass die gesam­ te",0
624351,"Sie hat mich ganz komisch angeschaut, weil das alles gar nicht vorkam.",0
624356,"Gerade in Ländern mit großen Roh­ stoffaufkommen wird die Bevölkerung häufig vom vor­ handenen Reichtum ausgeschlossen, während eine klei­ ne Minderheit sich bereichert.",0
624411,"Außerdem ist die gesetzliche Regelung zur Anleger­ entschädigung im Falle des Börsenrückzugs einer Ak­ tiengesellschaft, das sogenannte Delisting, zu nennen.",0
624457,"Die Angemessenheit des verpflichtenden Kaufange­ bots sollte daran gemessen werden, ob eine qualifizierte Mehrheit der Aktionäre das Angebot annimmt.",0
624896,"Es wird näm­ lich ein Artikel 17 a eingefügt, in dem auf die soziale Dimension des Abkommens abgehoben wird.",0
624966,"Auch das Schiedsgericht von Toll Col­ lect wäre viel schneller zu einem Ergebnis gekommen, wenn die rot­grüne Regierung damals nicht, - ich glau­ be, - 18 000 Seiten Vertragswerk fabriziert hätte, wobei ich, ehrlich gesagt, fassungslos bin, wie man einen so komplexen Vertrag aufsetzen kann.",0
625440,Aserbaidschan will die OSZE im Bereich Menschen­ rechte und Wahlbeobachtung zur Marionette der dortigen Regierung machen.,0
625543,Das ist sicher rich­ tig.,0
625691,"Es sind die mittleren Verdiener, die die Gesellschaft bezahlen, nicht die Vermögenden, nicht die mit hohen Einkommen - weil Sie sich an die nicht herantrauen oder nicht heranwollen -, und nicht die Armen, denn die können es nicht.",0
625736,Ich wünsche mir ein anderes Verhältnis zu historischen Persönlichkeiten.,0
625919,Es geht der großen Mehrheit der Ostdeutschen nach eigener Auskunft heute viel besser als vor 25 Jahren.,0
626488,"Als Politiker im Bereich der Auswärtigen Kultur- und Bildungspolitik sollten wir uns herausgefordert fühlen, wenn der slowakische Innenminister sagt: „Die Slowakei will keine Muslime aufnehmen“ und wenn der ungarische Ministerpräsident sein Land in die historische Tradition stellt, Bollwerk des christlichen Abendlandes zu sein.",0
626725,"Diese Fakten zeigen, dass die Linke mit ihren Anträgen stets versucht, den Osten gegen den Westen auszuspielen, und das auch noch 25 Jahre nach der Wiedervereinigung.",1
626935,Im Rahmen der Bildungsberichterstattung wird das Parlament regelmäßig über die Entwicklung auf dem Laufenden gehalten.,0
628415,"Sprechen Sie klare Worte, Frau Merkel, und liefern Sie sich zwei Wochen vor der Wahl nicht der Propagandamaschinerie des türkischen Präsidenten aus!",0
628594,"Zunächst einmal möchte ich dem türkischen Volk mein tiefempfundenes Mitgefühl ausdrücken für die vielen Opfer schrecklicher Terroranschläge, nicht nur des letzten Anschlags in Ankara.",0
628693,"Europäische Einigkeit besteht gegenwärtig eigentlich nur darin, mehr in die Abschottung der EU-Außengrenzen zu investieren - ein Konjunkturprogramm für die Stacheldrahthersteller und für die Schleusermafia statt einer verantwortungsvollen europäischen Flüchtlingspolitik.",0
628701,"Es ist doch zutiefst verlogen, über die Beseitigung von Fluchtursachen zu reden und gleichzeitig die Waffenexporte ausgerechnet nach Saudi-Arabien zu verdreifachen.",1
628885,"Ich finde: Ja, wir müssen uns Gedanken um die Sorgen der Bürgerinnen und Bürger machen, wir alle gemeinsam.",0
628899,"Wenn wir uns zum Anwalt der Angst machen statt zum Anwalt der Bürgerinnen und Bürger, die wollen, dass es funktioniert, dann haben wir als politische Klasse in der Tat ein großes Problem.",0
629229,"Es sind auch ideologische Gründe, die diese Regierung davon abhalten, Außengrenzen wirkungsvoll zu sichern.",0
629304,"Die Linke wird niemals zulassen, dass die Schwachen gegen die Allerschwächsten ausgespielt werden.",0
629419,"Die hauptamtlichen und die ehrenamtlichen Helfer leisten in diesen Tagen großartige Arbeit und manchmal fast schon Übermenschliches: die Mitarbeiterinnen und Mitarbeiter der Ausländerbehörden, Polizisten, Soldaten und die vielen Helfer vom THW, vom Roten Kreuz, von den freiwilligen Feuerwehren und vielen weiteren Organisationen, wie sie zum Beispiel auch heute auf den Zuschauertribünen Platz gefunden haben.",0
629650,"Sie leisten Großartiges, aber sie verzweifeln an der schieren Menge.",0
629678,"Wer eine Bleibeperspektive hat, den wollen wir schnell integrieren und auf diese Weise rasch aus Flüchtlingen Mitschüler und Arbeitskollegen machen.",0
629722,"Vertreter der Autoindustrie konnten einfach bei Frau Merkel anrufen, und Frau Merkel hat dann auf Wunsch der Autoindustrie einen bereits ausgehandelten Kompromiss zu den CO2-Grenzwerten zerschossen.",1
629865,"Es ist völlig klar, dass der zur Diskussion stehende Betrug nicht nur ein Betrug im Hinblick auf staatliche Vorgaben und europäische Normen ist, sondern auch ein Betrug an Kunden des VW-Konzerns sowie an den eigenen Mitarbeiterinnen und Mitarbeitern, die exzellente Arbeit leisten.",0
629921,"Die deutsche Automobilindustrie und auch der VW-Konzern werden gestärkt aus dieser schwierigen Situation hervorgehen, weil wir sie dabei begleiten, weil wir die Rahmenbedingungen setzen und weil wir nicht wie Sie Bashing betreiben, weil wir keinen Feldzug gegen das Automobil betreiben, sondern weil wir an der Seite dieses wichtigen deutschen Industriezweiges stehen.",0
630011,"Ich persönlich allerdings bedauere vor allem, dass es nun wohl zum großen Teil die VW-Mitarbeiterinnen und -Mitarbeiter sein werden, die die Suppe auslöffeln müssen, die ihnen ihre Führungsetage eingebrockt hat.",0
630028,"Aber ihn zu gehen, sind wir vor allem den Menschen schuldig, die im Vertrauen auf den guten Ruf von VW täglich an vielen Standorten in Deutschland und auf der ganzen Welt ihr Bestes für das Unternehmen geben.",0
630047,"Bei den sogenannten Real Driving Emissions, kurz RDE, geht es um Abgastests unter realen Fahrbedingungen.",0
630068,"Dass es allen Beteiligten angelegen sein muss, Schaden vom Unternehmen Volkswagen und damit auch Schaden von der deutschen Wirtschaft abzuwenden, das ist ein Gebot, dem Sie alle schon im Interesse der Arbeitsplätze in Deutschland zustimmen müssten.",0
630143,"Wird deswegen alles unternommen, die Kosten zu senken, zu manipulieren und gesetzliche Vorgaben zu umgeDr.",0
630166,"Kolleginnen und Kollegen, keine Frage: Durch den Abgasskandal ist Vertrauen zerstört worden.",0
630185,Diese Menschen haben ihre ganze Kraft eingesetzt - oder wie wir Ostfriesen sagen: Knooit hett lüttje Mann sük genug.,0
630928,Was passiert mit den Asse-Abfällen und was mit den sogenannten Uran-Tails aus Gronau?,0
631073,Es gab über den Sommer ein öffentliches Zerlegen - das war es fast schon - in der Griechenland-Debatte: Wer gewinnt?,0
631092,Den Bürgerinnen und Bürgern zu erklären „Das ist die Europäische Union.,0
631337,Beenden Sie endlich diesen Krieg mit den Schwächsten!,0
631338,"Unsere Alten haben es verdient, ernst genommen zu werden.",0
631557,"Frau Jörrißen, die Mietpreisbremse, für die Sie sich hier jetzt loben, haben Sie von der Union verzögert und am Ende durchlöchert, und sie kam viel zu spät.",0
631834,"Es bestehen zivilrechtliche Regelungen im BGB, öffentlich-rechtliche Vorschriften wie das Bundes-Immissionsschutzgesetz, die sogenannte Sportanlagenlärmschutzverordnung und die Lärmschutzverordnungen der Länder.",0
632074,Gleiches gilt für den Bestechenden.,0
632114,Ein wichtiger Schritt ist die Einführung der Strafbarkeit der sogenannten Selbstgeldwäsche.,0
632338,"Wir sprechen heute, fast ein Jahr nachdem der Nationale Aktionsplan Energieeffizienz verabschiedet wurde, über eine sogenannte Sofortmaßnahme, die hier zur Umsetzung steht.",0
632360,"Denn die Heizkosten zahlen die Mieterinnen und Mieter, und diese erfahren nicht einmal - wir haben es gerade gehört -, ob ihr Vermieter eine völlig ineffiziente und veraltete Heizungsanlage im Keller stehen hat.",0
632807,"Die Kodierexperten und die Fachanwälte jubeln, und das Pflegepersonal wird weiter ächzen.",0
633765,Da ist zunächst einmal die Einbeziehung der sogenannten strategischen Ziele.,0
634006,"Ich kann nur wünschen, dass sich die Kommission durchsetzt und Abstand zu den Konzerninteressen bewahrt.",0
634016,"Dann kommt wieder die alte Geschichte der vier großen bösen Energieversorger, die, sage ich einmal, die Gewinne privatisieren und die Kosten vergesellschaften, die die Steuerzahler schröpfen, die Gesellschaft zugrunde richten usw .",0
634049,Deswegen hat der damalige Finanzminister Oskar Lafontaine - der ja danach die Flucht ergriffen hat - mit Ihnen zusammen in die Kasse gegriffen.,0
634704,Stattdessen haben Sie hier wieder Ihre Philippika gegen die deutsche Automobilindustrie gehalten.,0
634729,Auch die amerikanischen Behörden haben diesen Skandal nicht aufdecken können.,0
634866,"So etwas ist eine Schande für den Industrie- und Automobilstandort Deutschland, eine Schande, die nicht nur VW Probleme bereitet, sondern unserer gesamten deutschen Industrie.",0
635203,"Umso mehr verwundert es mich, dass Sie einen Gesetzentwurf vorlegen, der eine strukturelle Ungleichbehandlung bei der palliativmedizinischen Versorgungssituation von Schmerzpatienten in Pflegeeinrichtungen gegenüber hospizlich Betreuten nicht aufhebt.",0
636196,"Scheinbar haben die Ministerin und die Koalitionsfraktionen keine Sorge, dass uns die sogenannten christlichen Gewerkschaften erneut mit Gefälligkeitstarifverträgen überschwemmen, die dann nicht mehr einzudämmen sind.",0
636332,"Die besseren Bauarbeiter sind die Sozialpartner, nicht die Politiker.",0
636405,"Das Statistische Bundesamt hat bekannt gegeben, dass im Jahr 2014 die Zahl der sogenannten Normalarbeitsverhältnisse, also das, was wir uns als Ideal wünschen, auf 24,5 Millionen zugenommen hat und dass sich damit der Anteil der Beschäftigten im sogenannten Normalarbeitsverhältnis im Vergleich zu allen anderen Erwerbstätigen auf 68,3 Prozent entwickelt hat, gegenüber 67,5 Prozent im Vorjahr.",0
636511,Vor aller humanitären Hilfe soll die sogenannte schwarze Null bestehen bleiben.,0
636810,"Das sogenannte rationale Desinteresse an der Rechtsdurchsetzung, insbesondere bei kleineren Schäden, ist deshalb besonders groß.",0
636920,"Es verbietet sich von selbst, dass man diesen Geheimdiensten so einfach glaubt, wenn man keine Fakten vorgelegt bekommt.",0
637137,"Diesen Gang scheuen erfahrungsgemäß viele Verbraucherinnen und Verbraucher, vielleicht weil nicht alle ein abgeschlossenes Jurastudium haben.",0
637302,"Mit dem sogenannten Asylpaket, das wir hier vor drei Wochen beschlossen haben, werden die für das Betreuungsgeld vorgesehenen Mittel nach und nach auf die Länder übertragen, damit sie dieses Geld ihrerseits so, wie sie es vor Ort brauchen, in den Ausbau der Betreuung und in Kitaqualität investieren.",0
637601,"Das Schlimme ist, dass diese Politik am Ende die sozial Benachteiligten in dieser Gesellschaft trifft.",0
637821,"Dazu benötigen wir politische Handlungsmöglichkeiten in Krisenfällen, auch zur Sicherung dieser von der Mehrheit der deutschen Bevölkerung gewünschten bäuerlichen Struktur.",0
637845,"Das Kartellrecht muss endlich so gestaltet werden, dass die Marktmacht der großen Supermarktketten gebrochen wird.",0
637944,"Sterbewillige in größter Not benötigen Fürsorge, Zuwendung, helfende Hände und ergebnisoffene Gespräche.",0
638292,Ich will den Kolleginnen und Kollegen von der Linksfraktion deutlich sagen: Eine Schwächung von UNMISS oder gar ein Abzug wären für all diese Menschen eine Katastrophe.,0
638405,"Statt faire Erzeugerpreise bekommen sie nur Almosen, während sich Supermarktketten, Schlachthöfe oder Molkereien ihre Gewinne sichern.",0
639427,Die Mehrheit in der Bevölkerung setzt sich für Selbstbestimmung ein.,0
639552,"Der erbwillige Neffe hingegen, der seiner reichen Großtante Mut zuspricht, endlich den Weg freizumachen, wäre nach diesem Entwurf der Einzige, der vor Strafverfolgung sicher wäre.",0
639620,"Kolleginnen und Kollegen, darüber hinaus ist dies kein Weg der Mitte, weil dieser Entwurf die Entscheidungsfreiheit am Lebensende einschränkt, obwohl eine Mehrheit der Bürgerinnen und Bürger - wir haben viele Gespräche in diesem Bereich geführt - diese Entscheidungsfreiheit wünscht.",0
639664,"Der Bundestag würde mit einem Verbot oder mit einer Strafrechtsverschärfung essenziell Selbstbestimmungsrechte aus Artikel 1 des Grundgesetzes einschränken, und zur Würde des Menschen gehört eben nicht nur sein Leben und dessen selbstbestimmte Gestaltung, sondern es gehören auch Sterben und Tod dazu.",0
639764,"Dass wir es heute mit einem jeden persönlich besonders fordernden Thema zu tun haben, zeigt schon die ungewöhnliche Beratungskonstellation, beginnend mit einer Orientierungsdebatte, mit der wir uns erst einmal Klarheit über das Feld verschafft haben, das wir bearbeiten oder nicht bearbeiten wollen, über eine ein Jahr dauernde interne Diskussion mit Sachverständigen bis hin zu einem Meinungsbild, das wir uns verschafft haben.",0
639878,Bei „geschäftsmäßig“ kommt es auf die Intention an.,0
640234,"Wir können als Arbeitgeberinnen und Mentorinnen mit gutem Beispiel vorangehen, Frauen fördern, Angestellte fair bezahlen und offen für alles sein, was der Vereinbarkeit von Beruf und Familie in unseren Büros dient.",0
640272,"Ein weiterer Punkt - eigentlich gehört dieser ins vorige Jahrtausend -: Immer noch dominiert das sogenannte Alleinverdiener- bzw. Hinzuverdienerinnen-Modell, also dass der Mann für die Erwerbsarbeit zuständig ist und die Frau für die Erziehungs- und Hausarbeit.",0
640368,"Was mich aber ganz persönlich auf die Palme bringt - da bin ich wirklich oben -, ist die sogenannte bereinigte Entgeltlücke, also das, was herauskommt, wenn Teilzeitarbeit und der Einfluss von Berufswahl und Branchen herausgerechnet werden.",0
640733,"Herr Kollege Post, ich bin nicht ganz so euphorisch und zufrieden wie Sie mit dem Entwurf des Ministeriums.",0
640839,"Sie benachteiligen mit dem vorliegenden Gesetzentwurf ausgerechnet intelligente und bürgernahe Versorgungslösungen für eine umweltschonende Strom- und Wärmeversorgung in Wohnanlagen, also die sogenannten Mieterstrom- und -wärmemodelle.",0
641567,"Die Menschen in Deutschland erleben ja im Augenblick jeden Tag, was dies bedeutet.",0
641713,"Wir sind es, glaube ich, auch unverändert - das war unser Versprechen an die Familien der Opfer - den Familien der Opfer, den ausländischen Mitbürgern, die betroffen waren, aber auch allen anderen schuldig, dass wir alles tun, um mehr Licht ins Dunkel zu bringen.",0
641909,"Das Thema ist zu wichtig für Parteibefindlichkeiten, und es eignet sich schon gar nicht für Grabenkämpfe oder persönliche Profilierung.",0
641933,"Das alles, liebe Kolleginnen und Kollegen, wollen wir klären - mit allen Mitgliedern, auf Augenhöhe und fraktionsübergreifend -, weil wir es den Opfern schuldig sind.",0
642248,"Verantwortungslos ist - das will ich an dieser Stelle auch sagen -, wenn Herr Landsberg vom Städte- und Gemeindebund - es gibt da noch andere Verbandsfunktionäre - sich nicht nur zur kommunalen Situation äußert - das zu tun ist seine Aufgabe -, sondern sich auch als Hobbyaußenpolitiker geriert.",0
642450,Denn genau diese Bürgerinnen und Bürger unserer Gesellschaft brauchen wir als mutige Fürsprecher für und tapfere Verteidiger von Frieden und Freiheit.,0
642604,Von 1955 bis 1990 hat die Bundeswehr im sogenannten Kalten Krieg an der Seite ihrer Partner einen heißen Krieg in Europa verhindert.,0
642815,"Deshalb werbe ich als Abgeordneter unermüdlich dafür, dass sich der Geist, mit dem wir als Bürger der Bundeswehr gegenübertreten, ein gut Stück ändert.",0
642892,Die vielen Flüchtlinge in unserem Land lösen bei vielen Menschen Ängste und deutliche Abwehrreaktionen aus.,0
643081,"Erst verhindern Sie die schnelle Arbeitsmarktintegration von Flüchtlingen, und dann kolportieren Sie das Vorurteil, Flüchtlinge würden das Sozialhilfesystem in Deutschland ausnutzen.",1
643342,"Ich finde es nicht in Ordnung, dass Sie in dieser schwierigen Situation in blanken Linkspopulismus verfallen.",0
644024,"Statt mit dem Finger auf andere zu zeigen, sollten wir lieber vor der eigenen Haustür kehren.",0
644043,"Es schafft nicht gerade Vertrauen vor einer internationalen Konferenz, dass ein deutsches Unternehmen jahrelang mit gefälschten CO2-Grenzwerten gewirtschaftet hat.",0
644487,"Danach hätten Banken eine Geldbuße von bis zu 5 Millionen Euro riskiert, wenn sie die Daten weiter verheimlichen und so der Steuerflucht weiter Vorschub leisten.",0
644521,"Im Jahre 2011 wurde von Schwarz-Gelb mit dem sogenannten deutsch-schweizerischen Steuerabkommen der Versuch unternommen, die Besteuerung des grenzübergreifenden Kapitalverkehrs zwischen unseren beiden Ländern zu regeln.",0
644737,"Das Hauptziel des Statistikmodells, nämlich dass die Berechnung des Existenzminimums nicht politisch manipuliert werden sollte, ist nach wie vor nicht erreicht.",0
644813,Sie wollen lieber Kommissionen und Experten als einer gewählten Regierung und demokratisch legitimierten Volksvertreterinnen und Volksvertretern die Verantwortung für solche zentralen Entscheidungen in die Hand geben.,0
